Date,Store,Field,Value
20260811,5167: Elizabethtown KY,Tender: Uber Eats Banda Burrito,
20260811,5167: Elizabethtown KY,Tender: Uber Eats VR,
20260811,5167: Elizabethtown KY,Tender: Uber Eats VRM,
20260811,5167: Elizabethtown KY,Tender: Uber Eats Nathans,
20260811,5167: Elizabethtown KY,Tender: Grub Hub,
20260811,5167: Elizabethtown KY,Tender: Grubhub Banda Burrito,
20260811,5167: Elizabethtown KY,Tender: Grubhub VRB,
20260811,5167: Elizabethtown KY,Tender: Grubhub VRM,
20260811,5167: Elizabethtown KY,Tender: QR Pay,
20260811,5167: Elizabethtown KY,Tender: Online,63.29
20260811,5167: Elizabethtown KY,Tender: Master Card,292.71
20260811,5167: Elizabethtown KY,Tender: Visa,1305.09
20260811,5167: Elizabethtown KY,Tender: Discover,46.89
20260811,5167: Elizabethtown KY,Tender: Debit,321.76
20260811,5167: Elizabethtown KY,Tender: American Express,15.98
20260811,5167: Elizabethtown KY,Tender: Gift Card,64.18
20260811,5167: Elizabethtown KY,Tender: Cash,640.01
20260811,5167: Elizabethtown KY,Credit Tips Paid,255.16
20260811,5167: Elizabethtown KY,Cash Paid Outs - Non Adjusting,
20260811,5167: Elizabethtown KY,Cash Paid Outs - Sales Adjusting,
20260811,5167: Elizabethtown KY,Online Gross Sales,69.02
20260811,5168: Catlettsburg KY,Net Sales,2509.85
20260811,5168: Catlettsburg KY,Total Sales Tax,149.89
20260811,5168: Catlettsburg KY,Total Discounts,34.22
20260811,5168: Catlettsburg KY,Major Category: Gift Card,
20260811,5168: Catlettsburg KY,Tender: Door Dash,36.32
20260811,5168: Catlettsburg KY,Tender: Doordash Banda Burrito,
20260811,5168: Catlettsburg KY,Tender: Doordash VRB,
20260811,5168: Catlettsburg KY,Tender: Doordash VRM,
20260811,5168: Catlettsburg KY,Tender: Doordash Nathans,
20260811,5168: Catlettsburg KY,Credit Tips Received,364.04
20260811,5168: Catlettsburg KY,Tender: Uber Eats,
20260811,5168: Catlettsburg KY,Tender: Uber Eats Banda Burrito,
20260811,5168: Catlettsburg KY,Tender: Uber Eats VR,
20260811,5168: Catlettsburg KY,Tender: Uber Eats VRM,
20260811,5168: Catlettsburg KY,Tender: Uber Eats Nathans,
20260811,5168: Catlettsburg KY,Tender: Grub Hub,
20260811,5168: Catlettsburg KY,Tender: Grubhub Banda Burrito,
20260811,5168: Catlettsburg KY,Tender: Grubhub VRB,
20260811,5168: Catlettsburg KY,Tender: Grubhub VRM,
20260811,5168: Catlettsburg KY,Tender: QR Pay,
20260811,5168: Catlettsburg KY,Tender: Online,56.98
20260811,5168: Catlettsburg KY,Tender: Master Card,726.87
20260811,5168: Catlettsburg KY,Tender: Visa,1079.14
20260811,5168: Catlettsburg KY,Tender: Discover,34.74
20260811,5168: Catlettsburg KY,Tender: Debit,541.83
20260811,5168: Catlettsburg KY,Tender: American Express,69.49
20260811,5168: Catlettsburg KY,Tender: Gift Card,
20260811,5168: Catlettsburg KY,Tender: Cash,478.41
20260811,5168: Catlettsburg KY,Credit Tips Paid,345.27
20260811,5168: Catlettsburg KY,Cash Paid Outs - Non Adjusting,25.49
20260811,5168: Catlettsburg KY,Cash Paid Outs - Sales Adjusting,30.27
20260811,5168: Catlettsburg KY,Online Gross Sales,49.14
20260811,5169: Columbus OH,Net Sales,
20260811,5169: Columbus OH,Total Sales Tax,
20260811,5169: Columbus OH,Total Discounts,
20260811,5169: Columbus OH,Major Category: Gift Card,
20260811,5169: Columbus OH,Tender: Door Dash,
20260811,5169: Columbus OH,Tender: Doordash Banda Burrito,
20260811,5169: Columbus OH,Tender: Doordash VRB,
20260811,5169: Columbus OH,Tender: Doordash VRM,
20260811,5169: Columbus OH,Tender: Doordash Nathans,
20260811,5169: Columbus OH,Credit Tips Received,
20260811,5169: Columbus OH,Tender: Uber Eats,
20260811,5169: Columbus OH,Tender: Uber Eats Banda Burrito,
20260811,5169: Columbus OH,Tender: Uber Eats VR,
20260811,5169: Columbus OH,Tender: Uber Eats VRM,
20260811,5169: Columbus OH,Tender: Uber Eats Nathans,
20260811,5169: Columbus OH,Tender: Grub Hub,
20260811,5169: Columbus OH,Tender: Grubhub Banda Burrito,
20260811,5169: Columbus OH,Tender: Grubhub VRB,
20260811,5169: Columbus OH,Tender: Grubhub VRM,
20260811,5169: Columbus OH,Tender: QR Pay,
20260811,5169: Columbus OH,Tender: Online,
20260811,5169: Columbus OH,Tender: Master Card,
20260811,5169: Columbus OH,Tender: Visa,
20260811,5169: Columbus OH,Tender: Discover,
20260811,5169: Columbus OH,Tender: Debit,
20260811,5169: Columbus OH,Tender: American Express,
20260811,5169: Columbus OH,Tender: Gift Card,
20260811,5169: Columbus OH,Tender: Cash,
20260811,5169: Columbus OH,Credit Tips Paid,
20260811,5169: Columbus OH,Cash Paid Outs - Non Adjusting,
20260811,5169: Columbus OH,Cash Paid Outs - Sales Adjusting,
20260811,5169: Columbus OH,Online Gross Sales,
20260811,7401: Youngstown OH,Net Sales,3250.03
20260811,7401: Youngstown OH,Total Sales Tax,124.67
20260811,7401: Youngstown OH,Total Discounts,186.78
20260811,7401: Youngstown OH,Major Category: Gift Card,
20260811,7401: Youngstown OH,Tender: Door Dash,380.16
20260811,7401: Youngstown OH,Tender: Doordash Banda Burrito,100.37
20260811,7401: Youngstown OH,Tender: Doordash VRB,
20260811,7401: Youngstown OH,Tender: Doordash VRM,109.23
20260811,7401: Youngstown OH,Tender: Doordash Nathans,21.18
20260811,7401: Youngstown OH,Credit Tips Received,212.27
20260811,7401: Youngstown OH,Tender: Uber Eats,
20260811,7401: Youngstown OH,Tender: Uber Eats Banda Burrito,
20260811,7401: Youngstown OH,Tender: Uber Eats VR,39.96
20260811,7401: Youngstown OH,Tender: Uber Eats VRM,
20260811,7401: Youngstown OH,Tender: Uber Eats Nathans,
20260811,7401: Youngstown OH,Tender: Grub Hub,49.46
20260811,7401: Youngstown OH,Tender: Grubhub Banda Burrito,19.87
20260811,7401: Youngstown OH,Tender: Grubhub VRB,
20260811,7401: Youngstown OH,Tender: Grubhub VRM,
20260811,7401: Youngstown OH,Tender: QR Pay,
20260811,7401: Youngstown OH,Tender: Online,361.23
20260811,7401: Youngstown OH,Tender: Master Card,374.25
20260811,7401: Youngstown OH,Tender: Visa,812.48
20260811,7401: Youngstown OH,Tender: Discover,127.17
20260811,7401: Youngstown OH,Tender: Debit,358.27
20260811,7401: Youngstown OH,Tender: American Express,
20260811,7401: Youngstown OH,Tender: Gift Card,
20260811,7401: Youngstown OH,Tender: Cash,833.34
20260811,7401: Youngstown OH,Credit Tips Paid,212.27
20260811,7401: Youngstown OH,Cash Paid Outs - Non Adjusting,
20260811,7401: Youngstown OH,Cash Paid Outs - Sales Adjusting,
20260811,7401: Youngstown OH,Online Gross Sales,356.50
20260811,9690: Marietta OH,Net Sales,1188.78
20260811,9690: Marietta OH,Total Sales Tax,67.48
20260811,9690: Marietta OH,Total Discounts,64.83
20260811,9690: Marietta OH,Major Category: Gift Card,
20260811,9690: Marietta OH,Tender: Door Dash,144.72
20260811,9690: Marietta OH,Tender: Doordash Banda Burrito,
20260811,9690: Marietta OH,Tender: Doordash VRB,
20260811,9690: Marietta OH,Tender: Doordash VRM,
20260811,9690: Marietta OH,Tender: Doordash Nathans,
20260811,9690: Marietta OH,Credit Tips Received,91.72
20260811,9690: Marietta OH,Tender: Uber Eats,
20260811,9690: Marietta OH,Tender: Uber Eats Banda Burrito,
20260811,9690: Marietta OH,Tender: Uber Eats VR,
20260811,9690: Marietta OH,Tender: Uber Eats VRM,17.09
20260811,9690: Marietta OH,Tender: Uber Eats Nathans,
20260811,9690: Marietta OH,Tender: Grub Hub,
20260811,9690: Marietta OH,Tender: Grubhub Banda Burrito,
20260811,9690: Marietta OH,Tender: Grubhub VRB,
20260811,9690: Marietta OH,Tender: Grubhub VRM,
20260811,9690: Marietta OH,Tender: QR Pay,
20260811,9690: Marietta OH,Tender: Online,20.48
20260811,9690: Marietta OH,Tender: Master Card,132.61
20260811,9690: Marietta OH,Tender: Visa,403.79
20260811,9690: Marietta OH,Tender: Discover,11.82
20260811,9690: Marietta OH,Tender: Debit,201.13
20260811,9690: Marietta OH,Tender: American Express,22.98
20260811,9690: Marietta OH,Tender: Gift Card,21.58
20260811,9690: Marietta OH,Tender: Cash,371.78
20260811,9690: Marietta OH,Credit Tips Paid,115.72
20260811,9690: Marietta OH,Cash Paid Outs - Non Adjusting,
20260811,9690: Marietta OH,Cash Paid Outs - Sales Adjusting,
20260811,9690: Marietta OH,Online Gross Sales,
20260811,9697: Findlay OH,Net Sales,3122.31
20260811,9697: Findlay OH,Total Sales Tax,156.25
20260811,9697: Findlay OH,Total Discounts,54.02
20260811,9697: Findlay OH,Major Category: Gift Card,
20260811,9697: Findlay OH,Tender: Door Dash,550.15
20260811,9697: Findlay OH,Tender: Doordash Banda Burrito,
20260811,9697: Findlay OH,Tender: Doordash VRB,162.08
20260811,9697: Findlay OH,Tender: Doordash VRM,84.14
20260811,9697: Findlay OH,Tender: Doordash Nathans,
20260811,9697: Findlay OH,Credit Tips Received,178.00
20260811,9697: Findlay OH,Tender: Uber Eats,
20260811,9697: Findlay OH,Tender: Uber Eats Banda Burrito,
20260811,9697: Findlay OH,Tender: Uber Eats VR,
20260811,9697: Findlay OH,Tender: Uber Eats VRM,
20260811,9697: Findlay OH,Tender: Uber Eats Nathans,
20260811,9697: Findlay OH,Tender: Grub Hub,
20260811,9697: Findlay OH,Tender: Grubhub Banda Burrito,
20260811,9697: Findlay OH,Tender: Grubhub VRB,
20260811,9697: Findlay OH,Tender: Grubhub VRM,
20260811,9697: Findlay OH,Tender: QR Pay,147.35
20260811,9697: Findlay OH,Tender: Online,30.98
20260811,9697: Findlay OH,Tender: Master Card,309.93
20260811,9697: Findlay OH,Tender: Visa,408.33
20260811,9697: Findlay OH,Tender: Discover,64.90
20260811,9697: Findlay OH,Tender: Debit,803.71
20260811,9697: Findlay OH,Tender: American Express,
20260811,9697: Findlay OH,Tender: Gift Card,25.00
20260811,9697: Findlay OH,Tender: Cash,869.99
20260811,9697: Findlay OH,Credit Tips Paid,178.00
20260811,9697: Findlay OH,Cash Paid Outs - Non Adjusting,
20260811,9697: Findlay OH,Cash Paid Outs - Sales Adjusting,
20260811,9697: Findlay OH,Online Gross Sales,
20260812,5164: Berkshire OH,Net Sales,2977.25
20260812,5164: Berkshire OH,Total Sales Tax,176.72
20260812,5164: Berkshire OH,Total Discounts,46.46
20260812,5164: Berkshire OH,Major Category: Gift Card,
20260812,5164: Berkshire OH,Tender: Door Dash,82.61
20260812,5164: Berkshire OH,Tender: Doordash Banda Burrito,
20260812,5164: Berkshire OH,Tender: Doordash VRB,
20260812,5164: Berkshire OH,Tender: Doordash VRM,
20260812,5164: Berkshire OH,Tender: Doordash Nathans,
20260812,5164: Berkshire OH,Credit Tips Received,379.25
20260812,5164: Berkshire OH,Tender: Uber Eats,
20260812,5164: Berkshire OH,Tender: Uber Eats Banda Burrito,
20260812,5164: Berkshire OH,Tender: Uber Eats VR,35.75
20260812,5164: Berkshire OH,Tender: Uber Eats VRM,
20260812,5164: Berkshire OH,Tender: Uber Eats Nathans,
20260812,5164: Berkshire OH,Tender: Grub Hub,
20260812,5164: Berkshire OH,Tender: Grubhub Banda Burrito,
20260812,5164: Berkshire OH,Tender: Grubhub VRB,
20260812,5164: Berkshire OH,Tender: Grubhub VRM,
20260812,5164: Berkshire OH,Tender: QR Pay,
20260812,5164: Berkshire OH,Tender: Online,115.19
20260812,5164: Berkshire OH,Tender: Master Card,709.96
20260812,5164: Berkshire OH,Tender: Visa,1346.51
20260812,5164: Berkshire OH,Tender: Discover,
20260812,5164: Berkshire OH,Tender: Debit,685.96
20260812,5164: Berkshire OH,Tender: American Express,13.99
20260812,5164: Berkshire OH,Tender: Gift Card,
20260812,5164: Berkshire OH,Tender: Cash,543.25
20260812,5164: Berkshire OH,Credit Tips Paid,362.44
20260812,5164: Berkshire OH,Cash Paid Outs - Non Adjusting,
20260812,5164: Berkshire OH,Cash Paid Outs - Sales Adjusting,
20260812,5164: Berkshire OH,Online Gross Sales,113.39
20260812,5165: Perrysburg OH,Net Sales,2988.28
20260812,5165: Perrysburg OH,Total Sales Tax,142.86
20260812,5165: Perrysburg OH,Total Discounts,53.85
20260812,5165: Perrysburg OH,Major Category: Gift Card,
20260812,5165: Perrysburg OH,Tender: Door Dash,120.93
20260812,5165: Perrysburg OH,Tender: Doordash Banda Burrito,
20260812,5165: Perrysburg OH,Tender: Doordash VRB,
20260812,5165: Perrysburg OH,Tender: Doordash VRM,
20260812,5165: Perrysburg OH,Tender: Doordash Nathans,
20260812,5165: Perrysburg OH,Credit Tips Received,313.98
20260812,5165: Perrysburg OH,Tender: Uber Eats,57.85
20260812,5165: Perrysburg OH,Tender: Uber Eats Banda Burrito,
20260812,5165: Perrysburg OH,Tender: Uber Eats VR,
20260812,5165: Perrysburg OH,Tender: Uber Eats VRM,
20260812,5165: Perrysburg OH,Tender: Uber Eats Nathans,
20260812,5165: Perrysburg OH,Tender: Grub Hub,
20260812,5165: Perrysburg OH,Tender: Grubhub Banda Burrito,
20260812,5165: Perrysburg OH,Tender: Grubhub VRB,
20260812,5165: Perrysburg OH,Tender: Grubhub VRM,
20260812,5165: Perrysburg OH,Tender: QR Pay,
20260812,5165: Perrysburg OH,Tender: Online,214.49
20260812,5165: Perrysburg OH,Tender: Master Card,910.01
20260812,5165: Perrysburg OH,Tender: Visa,1034.78
20260812,5165: Perrysburg OH,Tender: Discover,25.56
20260812,5165: Perrysburg OH,Tender: Debit,354.75
20260812,5165: Perrysburg OH,Tender: American Express,80.85
20260812,5165: Perrysburg OH,Tender: Gift Card,1.11
20260812,5165: Perrysburg OH,Tender: Cash,644.79
20260812,5165: Perrysburg OH,Credit Tips Paid,214.39
20260812,5165: Perrysburg OH,Cash Paid Outs - Non Adjusting,
20260812,5165: Perrysburg OH,Cash Paid Outs - Sales Adjusting,
20260812,5165: Perrysburg OH,Online Gross Sales,209.61
20260812,5166: Jeffersonville OH,Net Sales,3106.29
20260812,5166: Jeffersonville OH,Total Sales Tax,188.69
20260812,5166: Jeffersonville OH,Total Discounts,55.95
20260812,5166: Jeffersonville OH,Major Category: Gift Card,
20260812,5166: Jeffersonville OH,Tender: Door Dash,18.56
20260812,5166: Jeffersonville OH,Tender: Doordash Banda Burrito,
20260812,5166: Jeffersonville OH,Tender: Doordash VRB,
20260812,5166: Jeffersonville OH,Tender: Doordash VRM,
20260812,5166: Jeffersonville OH,Tender: Doordash Nathans,
20260812,5166: Jeffersonville OH,Credit Tips Received,430.27
20260812,5166: Jeffersonville OH,Tender: Uber Eats,
20260812,5166: Jeffersonville OH,Tender: Uber Eats Banda Burrito,
20260812,5166: Jeffersonville OH,Tender: Uber Eats VR,
20260812,5166: Jeffersonville OH,Tender: Uber Eats VRM,
20260812,5166: Jeffersonville OH,Tender: Uber Eats Nathans,
20260812,5166: Jeffersonville OH,Tender: Grub Hub,
20260812,5166: Jeffersonville OH,Tender: Grubhub Banda Burrito,
20260812,5166: Jeffersonville OH,Tender: Grubhub VRB,
20260812,5166: Jeffersonville OH,Tender: Grubhub VRM,
20260812,5166: Jeffersonville OH,Tender: QR Pay,
20260812,5166: Jeffersonville OH,Tender: Online,32.70
20260812,5166: Jeffersonville OH,Tender: Master Card,637.27
20260812,5166: Jeffersonville OH,Tender: Visa,1674.17
20260812,5166: Jeffersonville OH,Tender: Discover,124.98
20260812,5166: Jeffersonville OH,Tender: Debit,507.71
20260812,5166: Jeffersonville OH,Tender: American Express,80.49
20260812,5166: Jeffersonville OH,Tender: Gift Card,
20260812,5166: Jeffersonville OH,Tender: Cash,649.37
20260812,5166: Jeffersonville OH,Credit Tips Paid,430.27
20260812,5166: Jeffersonville OH,Cash Paid Outs - Non Adjusting,
20260812,5166: Jeffersonville OH,Cash Paid Outs - Sales Adjusting,
20260812,5166: Jeffersonville OH,Online Gross Sales,31.46
20260812,5167: Elizabethtown KY,Net Sales,2090.43
20260812,5167: Elizabethtown KY,Total Sales Tax,169.76
20260812,5167: Elizabethtown KY,Total Discounts,64.01
20260812,5167: Elizabethtown KY,Major Category: Gift Card,
20260812,5167: Elizabethtown KY,Tender: Door Dash,398.43
20260812,5167: Elizabethtown KY,Tender: Doordash Banda Burrito,
20260812,5167: Elizabethtown KY,Tender: Doordash VRB,
20260812,5167: Elizabethtown KY,Tender: Doordash VRM,19.45
20260812,5167: Elizabethtown KY,Tender: Doordash Nathans,
20260812,5167: Elizabethtown KY,Credit Tips Received,157.29
20260812,5167: Elizabethtown KY,Tender: Uber Eats,
20260812,5167: Elizabethtown KY,Tender: Uber Eats Banda Burrito,
20260812,5167: Elizabethtown KY,Tender: Uber Eats VR,
20260812,5167: Elizabethtown KY,Tender: Uber Eats VRM,
20260812,5167: Elizabethtown KY,Tender: Uber Eats Nathans,
20260812,5167: Elizabethtown KY,Tender: Grub Hub,
20260812,5167: Elizabethtown KY,Tender: Grubhub Banda Burrito,
20260812,5167: Elizabethtown KY,Tender: Grubhub VRB,
20260812,5167: Elizabethtown KY,Tender: Grubhub VRM,
20260812,5167: Elizabethtown KY,Tender: QR Pay,
20260812,5167: Elizabethtown KY,Tender: Online,18.13
20260812,5167: Elizabethtown KY,Tender: Master Card,264.89
20260812,5167: Elizabethtown KY,Tender: Visa,706.75
20260812,5167: Elizabethtown KY,Tender: Discover,14.64
20260812,5167: Elizabethtown KY,Tender: Debit,248.12
20260812,5167: Elizabethtown KY,Tender: American Express,44.65
20260812,5167: Elizabethtown KY,Tender: Gift Card,
20260812,5167: Elizabethtown KY,Tender: Cash,702.42
20260812,5167: Elizabethtown KY,Credit Tips Paid,155.29
20260812,5167: Elizabethtown KY,Cash Paid Outs - Non Adjusting,
20260812,5167: Elizabethtown KY,Cash Paid Outs - Sales Adjusting,
20260812,5167: Elizabethtown KY,Online Gross Sales,21.77
20260812,5168: Catlettsburg KY,Net Sales,2077.59
20260812,5168: Catlettsburg KY,Total Sales Tax,124.68
20260812,5168: Catlettsburg KY,Total Discounts,48.79
20260812,5168: Catlettsburg KY,Major Category: Gift Card,
20260812,5168: Catlettsburg KY,Tender: Door Dash,105.05
20260812,5168: Catlettsburg KY,Tender: Doordash Banda Burrito,
20260812,5168: Catlettsburg KY,Tender: Doordash VRB,
20260812,5168: Catlettsburg KY,Tender: Doordash VRM,
20260812,5168: Catlettsburg KY,Tender: Doordash Nathans,
20260812,5168: Catlettsburg KY,Credit Tips Received,198.47
20260812,5168: Catlettsburg KY,Tender: Uber Eats,
20260812,5168: Catlettsburg KY,Tender: Uber Eats Banda Burrito,
20260812,5168: Catlettsburg KY,Tender: Uber Eats VR,
20260812,5168: Catlettsburg KY,Tender: Uber Eats VRM,
20260812,5168: Catlettsburg KY,Tender: Uber Eats Nathans,
20260812,5168: Catlettsburg KY,Tender: Grub Hub,
20260812,5168: Catlettsburg KY,Tender: Grubhub Banda Burrito,
20260812,5168: Catlettsburg KY,Tender: Grubhub VRB,
20260812,5168: Catlettsburg KY,Tender: Grubhub VRM,
20260812,5168: Catlettsburg KY,Tender: QR Pay,
20260812,5168: Catlettsburg KY,Tender: Online,70.10
20260812,5168: Catlettsburg KY,Tender: Master Card,223.84
20260812,5168: Catlettsburg KY,Tender: Visa,749.07
20260812,5168: Catlettsburg KY,Tender: Discover,
20260812,5168: Catlettsburg KY,Tender: Debit,619.32
20260812,5168: Catlettsburg KY,Tender: American Express,
20260812,5168: Catlettsburg KY,Tender: Gift Card,
20260812,5168: Catlettsburg KY,Tender: Cash,633.36
20260812,5168: Catlettsburg KY,Credit Tips Paid,233.41
20260812,5168: Catlettsburg KY,Cash Paid Outs - Non Adjusting,
20260812,5168: Catlettsburg KY,Cash Paid Outs - Sales Adjusting,
20260812,5168: Catlettsburg KY,Online Gross Sales,74.01
20260812,5169: Columbus OH,Net Sales,
20260812,5169: Columbus OH,Total Sales Tax,
20260812,5169: Columbus OH,Total Discounts,
20260812,5169: Columbus OH,Major Category: Gift Card,
20260812,5169: Columbus OH,Tender: Door Dash,
20260812,5169: Columbus OH,Tender: Doordash Banda Burrito,
20260812,5169: Columbus OH,Tender: Doordash VRB,
